,epoch,pm10_wadow,pm10_piastow,pm10_krasinskiego,pm10_swoszowice,pm10_zloty_rog,pm10_kurdwanow,pm10_dietla,pm25_krasinskiego,pm25_kurdwanow
22359,1532116800,29.5722,35.9474,45.4346,,46.3577,46.5187,37.7712,34.0663,19.4165
22360,1532120400,26.9691,31.2747,39.8881,,45.3894,45.5612,43.5287,35.0567,37.3165
22361,1532124000,23.9734,21.3523,44.7242,,44.319,46.4266,44.3454,41.8673,31.6163
22362,1532127600,27.5062,28.2413,46.8945,,40.4296,39.6137,44.8071,44.7363,25.3654
22363,1532070000,,27.5247,43.9138,,27.4646,27.5562,24.6752,41.7657,14.1587
22364,1532073600,,25.0954,37.2212,,15.9179,14.2757,21.9127,35.8427,13.5277
22365,1532077200,,26.5481,41.8235,,33.4493,28.4584,28.394,35.6777,13.6113
22366,1532080800,,31.4705,55.6551,,36.0751,36.7723,37.7647,43.6913,20.8463
22367,1532084400,,33.4529,54.6981,,36.2963,35.5905,39.5492,40.4647,29.204
22368,1532088000,,34.6088,56.1046,,41.877,38.7454,44.1776,39.292,20.642
22369,1532091600,,34.716,56.3035,,37.4871,29.4625,38.3987,37.1163,20.3735
22370,1532131200,32.2064,30.5405,53.9019,,35.0882,37.4245,40.715,45.7043,22.2908
22371,1532134800,28.281,30.7509,49.9214,,37.609,32.9485,33.4339,42.3897,22.3668
22372,1532138400,42.1748,37.6404,48.2828,,39.6525,38.9453,38.0035,38.9227,22.4685
22373,1532142000,31.9275,38.6562,54.3036,,43.0177,34.1632,35.8031,46.0073,23.3157
22374,1532145600,35.5843,35.2541,53.0165,,37.3911,33.4748,39.4427,43.7247,25.9236
22375,1532149200,22.4549,39.5593,51.9575,,43.7597,30.9645,40.4556,42.476,19.2986
22376,1532152800,27.7645,39.7207,53.0975,,44.4684,36.4496,33.7801,43.8323,18.8287
22377,1532156400,29.6652,44.8822,50.2354,,39.8227,31.511,41.0494,38.5147,21.8069
22378,1532163600,24.2833,29.5383,33.2995,,37.171,29.2739,37.8449,21.0803,17.6457
22379,1532167200,25.213,26.504,32.2081,,30.7083,28.8918,31.2414,18.8547,15.5514
22380,1532170800,26.7935,29.8861,29.2443,,28.6502,23.204,23.3141,16.913,12.0965
22381,1532174400,23.8907,23.2487,24.1374,,22.0073,26.5652,27.7,14.8302,19.2699
22382,1532178000,24.5725,23.0981,26.265,,22.1564,23.1772,21.4111,15.3713,16.7867
22383,1532181600,18.6431,25.9212,23.535,,26.1817,34.9215,25.6493,14.9251,12.6523
22384,1532185200,21.2153,30.2424,25.2207,,24.9503,25.748,20.8671,14.9678,17.0556
22385,1532188800,25.5126,23.1885,27.4689,,28.9549,16.6175,23.6192,17.0957,15.1958
22386,1532192400,18.1369,22.3138,30.2926,,36.8298,30.1623,27.1055,18.3637,14.1567
22387,1532196000,31.318,26.742,36.613,,44.2048,30.2571,27.9739,22.3394,19.7267
22388,1532199600,41.71,36.2479,47.669,,76.6662,37.4479,41.4829,30.1503,24.2148
22389,1532203200,40.9146,33.0567,51.2961,,55.6903,47.5085,44.9801,32.5617,32.9192
22390,1532206800,45.9246,42.5657,55.6965,,53.7148,64.8567,57.2259,41.3233,41.0519
22391,1532210400,66.2851,45.4522,62.5563,,40.0974,56.7001,56.3484,48.7022,45.2279
22392,1532214000,38.3631,42.7269,63.1481,,44.9918,49.163,53.8861,49.727,40.4139
22393,1532160000,,37.953,46.1104,,38.1958,,,31.1023,
22394,1532217600,40.5427,39.0374,61.2865,,40.4762,43.5119,49.8046,49.174,41.8024
22395,1532221200,30.0268,30.2102,58.5787,,38.1937,48.945,46.1201,47.697,44.9035
22396,1532224800,29.8408,28.634,54.7889,,31.2634,48.756,45.5982,44.8843,42.6997
22397,1532228400,29.7892,32.9497,56.251,,33.7146,39.3548,52.5991,45.0733,36.209
22398,1532232000,34.2414,18.7617,55.25,,30.6139,44.914,44.699,44.5635,37.5865
22399,1532235600,36.4107,25.5678,50.9946,,24.7627,42.2122,36.7333,39.7022,40.2948
22400,1532239200,36.5657,23.1135,60.9004,,23.7568,46.5876,39.834,46.602,40.6925
22401,1532242800,37.3507,30.8405,68.7944,,32.1547,49.9976,61.6527,51.4693,40.176
22402,1532246400,35.8219,28.3475,60.1018,,39.4717,48.1807,56.9041,45.5791,41.0434
22403,1532250000,34.2827,45.3953,43.5525,,52.7314,37.8781,42.468,31.5936,34.4013
22404,1532253600,27.6199,33.702,46.5237,,43.4225,32.1223,48.092,31.3581,17.2884
22405,1532257200,24.9031,31.3796,31.138,,29.9504,,32.0418,20.1157,19.94
22406,1532260800,27.0001,23.8625,28.792,,28.3462,39.01,26.1937,15.7,19.062
22407,1532264400,22.2793,25.4039,25.6222,,24.3196,32.5182,26.5555,15.842,20.3407
22408,1532268000,22.2689,28.2328,32.4872,,34.378,34.5635,29.0042,17.4513,23.3884
22409,1532271600,28.2603,27.1099,29.3283,,32.2492,32.4793,27.615,19.072,23.9866
22410,1532275200,21.4425,21.2678,32.9006,,30.8535,23.9367,27.6922,22.1103,14.6112
22411,1532278800,21.7421,31.753,32.5823,,29.9763,20.0981,25.2211,23.8413,17.446
22412,1532282400,28.0331,29.3722,33.1689,,29.2576,18.8188,22.1926,24.9429,16.5745
22413,1532286000,25.0374,32.092,34.2411,,29.1434,28.2729,21.6762,26.6906,19.0389
22414,1532289600,29.2313,35.8203,42.952,,43.6869,33.1248,29.9802,28,19.8495
22415,1532293200,28.4256,36.951,40.4456,,42.5737,28.1829,28.3912,32.0494,21.0301
22416,1532296800,21.7214,31.0908,41.5821,,36.1642,23.0122,21.2535,34.0013,19.7947
22417,1532300400,35.9872,34.7577,43.8841,,36.2447,31.3729,27.2451,36.3698,19.5413
22418,1532304000,29.6962,40.9272,37.5234,,32.8346,30.3779,24.7804,32.9903,18.4823
22419,1532307600,31.2044,35.897,37.1338,,32.1503,22.3389,26.6955,32.7652,20.2668
22420,1532311200,30.0061,36.5392,41.0795,,35.0038,35.1569,24.1419,36.453,21.0051
22421,1532314800,33.1981,30.9923,41.5549,,43.5444,27.8466,30.4292,37.3557,25.5015
22422,1532318400,42.1645,33.3802,50.6,,44.9791,34.0282,35.4536,37.9,27.9027
22423,1532322000,26.1737,37.9773,46.8256,,47.0284,39.9869,37.2005,41.6125,27.3789
22424,1532325600,36.4933,34.1521,50.9254,,40.8503,38.9966,44.9878,43.5695,29.852
22425,1532329200,30.2024,35.869,45.0667,,44.6106,45.1283,39.3159,35.0977,19.2806
22426,1532332800,22.5272,33.1535,39.9618,,49.2488,39.4391,38.3568,29.0093,21.0886
22427,1532336400,17.6411,27.7926,31.8762,,32.4763,40.0437,35.4488,22.45,20.901
22428,1532340000,30.9978,30.9527,29.4284,,36.6359,32.8413,31.8545,17.143,17.0444
22429,1532343600,22.1656,30.9429,22.4122,,34.7406,27.7733,31.592,12.6703,12.1022
22430,1532347200,21.8971,23.0573,22.6004,,23.1254,24.2272,33.4819,12.746,15.0175
22431,1532350800,19.046,26.2556,21.7302,,35.6171,30.7364,32.5521,11.8873,11.8971
22432,1532354400,24.8514,29.9339,23.3249,,51.8633,31.8413,23.6647,12.099,11.3155
22433,1532358000,27.341,37.334,25.3,,45.7021,30.7,30.2461,12.877,9.9
22434,1532361600,21.5768,37.1776,26.528,,80.8033,42.4734,33.4798,16.9727,12.2463
22435,1532365200,29.3553,31.3352,24.1554,,64.5397,33.5032,,13.5133,11.728
22436,1532368800,29.8098,24.5664,19.3123,,29.7016,28.4846,26.4316,9.90267,6.88838
22437,1532372400,81.1396,33.0663,25.8369,,40.9979,32.6367,33.3665,11.2777,15.4447
22438,1532376000,29.7479,36.9607,27.9278,,49.2422,41.747,32.962,13.8367,17.923
22439,1532379600,30.7808,24.7829,27.5917,,34.2705,43.7873,31.4856,16.1897,19.7566
22440,1532383200,26.3286,26.6072,31.5318,,33.4735,37.4554,29.3492,17.8567,19.0847
22441,1532386800,28.5392,25.4326,31.8199,,46.0748,30.7229,33.2036,19.086,23.0761
22442,1532390400,32.6299,28.7109,33.7066,,27.7145,32.6083,41.3396,25.4152,24.8141
22443,1532394000,30.6982,32.1174,33.322,,22.2598,32.2281,42.8368,27.8572,30.538
22444,1532397600,30.5639,26.1949,33.7942,,,27.7549,32.2479,29.4032,23.3935
22445,1532401200,27.2067,23.6118,35.5674,,34.4598,28.5255,36.2619,30.8792,24.3234
22446,1532404800,16.3395,27.3946,41.5081,,42.6397,30.817,34.7621,35.2248,28.8563
22447,1532408400,23.5705,24.7622,44.8693,,39.2294,46.969,46.4394,38.2932,33.0152
22448,1532412000,20.7607,28.2274,46.9594,,40.4928,45.1695,43.8976,39.7756,34.4019
22449,1532415600,15.9986,25.847,44.9464,,47.6192,38.3,38.9401,33.9292,24.7604
22450,1532419200,16.918,25.9434,36.7576,,35.0131,33.0304,27.2171,22.7992,15.6892
22451,1532422800,15.4615,25.8596,28.7093,,31.6672,26.1882,29.7851,18.4296,13.2161
22452,1532426400,18.0543,31.0683,27.8681,,31.9617,27.137,25.9261,16.6612,9.81564
22453,1532430000,25.6985,31.8461,28.7723,,35.5397,27.4685,30.1406,15.8296,8.09108
22454,1532433600,19.015,25.835,25.3895,,35.0973,26.6986,24.9121,13.5076,5.15009
22455,1532437200,23.5085,33.1198,23.2643,,46.3718,26.5126,28.3741,13.062,7.47185
22456,1532440800,32.7022,28.4666,22.2472,,50.4027,28.8494,26.6728,13.0088,19.3448
22457,1532444400,29.159,34.5118,25.3051,,52.7157,33.2925,28.7996,14.8916,11.9062
22458,1532448000,28.2913,28.6617,30.6064,,60.9869,26.912,29.7728,17.1564,8.80538
22459,1532451600,40.0262,28.4547,30.6584,,63.3591,39.5044,34.8141,18.8768,10.579
22460,1532455200,45.1499,33.6797,38.0692,,50.6937,38.4294,34.5804,23.0228,13.3945
22461,1532458800,43.0736,38.4551,45.1381,,70.1801,41.9353,41.9938,26.6204,20.4204
22462,1532462400,41.4724,40.7252,47.1823,,128.737,44.3277,47.6163,29.2636,32.5565
22463,1532466000,43.9516,45.8671,53.4728,,86.1655,56.4354,43.1041,32.2076,30.7531
22464,1532469600,28.7665,35.1807,49.9954,,63.1604,42.4759,39.7812,33.3468,31.038
22465,1532473200,33.2084,31.5757,47.9795,,51.613,34.6031,37.4508,34.2832,22.9795
22466,1532476800,24.025,28.0414,44.4124,,33.5945,35.1729,38.832,32.9787,23.0897
22467,1532480400,26.153,26.5099,49.0497,,32.5092,38.7254,32.4549,38.3783,22.0352
22468,1532484000,30.3676,23.64,49.6779,,33.4977,33.565,41.9033,39.9897,24.9667
22469,1532487600,27.6715,24.618,51.6373,,34.0826,33.4284,29.5192,40.024,20.4748
22470,1532491200,25.182,24.7928,52.4525,,52.6964,,38.255,41.432,23.2065
22471,1532494800,32.7332,32.7878,55.2183,,51.4464,,44.5952,44.2287,36.1307
22472,1532498400,42.6294,36.3031,63.2327,,61.4742,,59.658,49.6187,40.7697
22473,1532502000,27.8988,40.8083,54.9306,,55.3846,,48.0707,42.345,36.8478
22474,1532505600,29.1074,35.9038,42.2257,,44.3037,,40.3227,28.8113,27.2255
22475,1532509200,25.058,31.7472,34.2003,,42.8941,,39.3111,20.6237,22.9897
22476,1532512800,20.2546,26.0575,23.6126,,42.3248,,26.3996,12.4433,15.1045
22477,1532516400,20.8434,22.6942,22.991,,27.4807,,24.0939,10.9947,31.1178
22478,1532520000,21.3909,25.1429,22.7703,,27.4589,,21.0768,11.094,10.3467
22479,1532523600,27.1137,29.8673,20.1416,,29.3324,,22.7018,9.56633,6.51685
22480,1532527200,21.143,23.6206,31.5414,,49.6542,,35.5209,12.9827,7.57414
22481,1532530800,15.854,27.0783,25.4521,,49.7732,,27.6536,11.0683,5.24353
22482,1532534400,18.2815,18.1277,22.2819,,39.6573,,21.9543,10.6827,6.95528
22483,1532538000,14.5731,22.2297,19.9913,,41.4788,,24.8508,9.86833,6.02876
22484,1532541600,19.7794,18.373,17.3881,,33.8757,,19.4862,8.86533,3.49684
22485,1532545200,28.9524,22.4548,20.7713,,32.4217,,20.7696,11.2833,3.94516
22486,1532548800,32.9811,30.8306,23.4302,,35.7805,,27.4915,13.5133,5.25355
22487,1532552400,26.6695,29.9606,27.9944,,27.3506,,26.737,18.7693,15.0198
22488,1532556000,27.31,19.7278,25.3475,,22.5784,,25.1416,17.5813,11.3766
22489,1532559600,20.1719,16.9496,21.7334,,33.5441,,22.112,15.9617,12.0944
22490,1532563200,10.9679,15.8355,23.2416,,21.8946,,26.0837,17.3437,7.51826
22491,1532566800,11.5051,13.1964,25.7284,,21.2845,,18.765,21.2313,8.31687
22492,1532570400,12.3831,16.0684,29.7591,,22.0559,,22.0751,23.2633,16.0953
22493,1532574000,17.6618,16.3015,30.6207,,23.32,,24.9684,23.4373,11.6974
22494,1532577600,11.846,20.9879,33.8545,,25.7431,,29.3655,27.5933,9.05455
22495,1532581200,18.0543,22.0638,39.5193,,30.4923,,33.1687,31.6883,13.2076
22496,1532584800,17.1246,23.9963,36.893,,37.831,,45.3637,29.5387,13.4975
22497,1532588400,15.6164,19.5018,33.4568,,38.2389,,41.1222,25.0697,10.0351
22498,1532592000,11.6704,19.1422,31.0487,,36.7207,,37.9796,21.415,
22499,1532595600,9.62914,18.7818,31.1074,,24.5153,,36.0166,19.9807,8.26491
22500,1532599200,9.98656,14.7713,25.844,,33.1606,,34.7775,18.3017,5.78411
22501,1532602800,14.5421,17.7246,23.5649,,48.1672,,26.272,14.441,
22502,1532606400,21.8247,17.2126,23.9974,,43.2801,19.4807,34.569,11.4367,
22503,1532610000,14.0566,16.4117,19.4294,,30.1042,,28.4839,11.6247,10.3467
22504,1532613600,10.0899,13.1657,21.9854,,18.3119,11.3734,41.3965,15.8053,8.2588
22505,1532617200,6.21095,17.174,20.3479,,17.2169,11.9652,28.1495,14.4087,5.66133
22506,1532620800,8.08687,5.57499,22.413,,26.5784,9.76884,24.9475,14.8013,3
22507,1532624400,16.4118,10.758,20.979,,42.7548,13.8122,20.4949,13.882,5.49938
22508,1532628000,14.0463,10.6289,17.397,,27.1336,10.1926,20.3142,12.3303,3.77677
22509,1532631600,18.922,9.47414,17.243,,14.4007,7.40345,23.2757,12.6047,3
22510,1532635200,11.3914,8.97478,19.7557,,18.7806,10.4329,21.5163,14.5923,3
22511,1532638800,14.852,7.44395,16.4,,15.6559,10.6791,14.6922,13.099,4.14437
22512,1532642400,3,12.9991,14.1606,,18.2453,10.4118,13.7862,11.2793,4.75233
22513,1532646000,7.40096,9.96476,12.4044,,12.2582,7.3742,11.6286,10.5633,3
22514,1532649600,11.3914,8.99154,12.6936,,9.14045,8.1374,14.2157,10.8497,3
22515,1532653200,7.99494,10.1838,18.4777,,11.4683,9.86827,62.3167,16.4347,8.6588
22516,1532656800,13.6227,12.7282,22.9861,,11.4948,14.9806,25.2075,20.7087,7.45526
22517,1532660400,8.91121,13.1233,21.421,,14.1426,11.1551,20.5034,18.474,3.96312
22518,1532664000,6.27396,11.8417,29.6217,,28.0727,9.76143,25.4006,23.6173,8.8006
22519,1532667600,12.0216,16.124,26.3436,,22.2169,10.6033,40.4256,21.1643,8.573
22520,1532671200,13.7054,12.5775,34.1676,,22.4943,22.5591,45.7208,27.4643,19.6859
22521,1532674800,17.8064,21.2532,39.2193,,33.0706,13.8846,50.2803,31.117,10.0645
22522,1532678400,40.2431,25.4,29.1699,,29.9139,,48.802,24.8813,
22523,1532682000,34.0245,33.0092,29.0251,,36.4705,,51.234,24.086,
22524,1532685600,25.9774,35.4553,28.2703,,32.9964,59.6444,52.9594,22.1373,53.0845
22525,1532689200,16.1019,23.9043,24.23,,54.8964,25.7266,45.862,19.1993,21.1559
22526,1532692800,21.8247,22.9044,21.8086,,44.3555,26.5323,31.8535,13.4247,5.22545
22527,1532696400,19.4902,11.0943,16.9988,,41.2674,26.1253,26.6387,12.2587,6.79305
22528,1532700000,16.3602,17.8141,16.8997,,53.4777,26.237,31.0121,13.0207,9.80596
22529,1532703600,14.0463,6.45362,16.1772,,36.5232,24.7785,16.585,11.2377,12.1141
22530,1532707200,13.8087,14.5666,15.0475,,37.7226,11.8586,16.7912,11.66,6.62536
22531,1532710800,18.7464,14.1965,18.4427,,33.6774,16.9417,23.3082,15.4213,13.0436
22532,1532714400,15.916,14.7436,17.6454,,35.153,26.4851,24.5151,14.7037,10.7529
22533,1532718000,23.8701,25.7843,18.8278,,76.844,23.3753,24.2394,15.59,6.7107
22534,1532721600,30.2747,31.4409,,,45.2494,24.7648,30.5459,,8.24562
22535,1532725200,19.1183,23.3353,,,37.7625,20.6184,22.3368,,16.7141
22536,1532728800,16.1949,16.8296,,,50.4927,29.1385,47.0734,,15.2353
22537,1532732400,18.1679,15.8644,,,35.9221,30.9098,26.2459,,15.4017
22538,1532736000,11.5464,13.8016,,,23.856,25.7762,33.1225,,14.0474
22539,1532739600,13.1579,13.1486,,,45.5006,28.1302,31.7642,,12.62
22540,1532743200,10.4307,14.8403,,,22.0857,28.2321,17.7956,,10.441
22541,1532746800,11.5464,15.0994,,,24.3786,21.9867,18.0597,,13.5353
22542,1532750400,7.34621,15.2386,,,26.5648,23.7234,22.4355,,9.33772
22543,1532754000,7.16027,18.8944,,,28.5496,21.1323,28.4697,,7.92224
22544,1532757600,20.3682,14.8256,,,27.1375,23.4506,36.4988,,11.5578
22545,1532761200,14.9036,26.0061,,,19.8642,25.4781,33.06,,10.3677
22546,1532764800,22.1656,22.6653,,,24.4326,25.3701,26.7655,,12.5134
22547,1532768400,18.6638,25.1276,,,25.7052,25.2189,34.9218,,8.29588
22548,1532772000,14.3665,15.9684,,,42.8587,16.6854,30.2535,,5.61301
22549,1532775600,17.5068,19.9229,,,32.1176,17.1839,31.6765,,4.44912
22550,1532779200,17.2486,21.5544,,,26.7494,13.5544,25.4959,,4.20577
22551,1532782800,17.7651,18.5606,,,31.1574,14.7862,26.1658,,3
22552,1532786400,15.6061,16.1652,,,23.3562,20.2406,20.6214,,3
22553,1532790000,15.2962,24.2664,,,24.2389,14.7295,21.7787,,4.32106
22554,1532793600,18.891,14.6238,,,31.3354,18.9932,23.7611,,9.02951
22555,1532797200,15.5234,18.3719,,,28.5604,29.6657,31.622,,16.6503
22556,1532800800,71.7806,24.5019,,,26.3808,29.6037,23.2472,,14.797
22557,1532804400,55.6452,22.5265,,,31.3088,37.2245,31.5812,,20.328
22558,1532808000,40.0262,25.9359,,,70.8253,34.4503,30.841,,29.8641
22559,1532811600,35.7393,33.3859,,,64.3793,37.7322,35.2066,,21.0541
22560,1532815200,33.0844,37.8078,,,67.4826,29.4229,28.355,,19.2896
22561,1532818800,34.8199,37.752,,,39.2916,28.9015,23.7006,,18.3472
22562,1532822400,31.2457,36.0341,,,41.4882,27.3796,25.3922,,19.2415
22563,1532826000,28.7148,32.1771,,,37.882,20.3273,25.8264,,18.7722
22564,1532829600,26.0497,34.728,,,35.0797,17.9548,28.3108,,15.0224
22565,1532833200,37.9809,29.0641,,,31.7819,18.2583,26.7703,,14.2272
22566,1532836800,23.7978,21.5701,,,28.2959,24.0994,25.8736,,13.4765
22567,1532840400,23.4982,32.3819,,,30.9082,24.5488,24.0188,,15.2822
22568,1532844000,25.5229,30.8372,,,20.8526,25.6706,29.1788,,9.84205
22569,1532854800,15.0793,29.1167,,,22.4199,23.9209,25.3155,,15.8006
22570,1532858400,26.9794,28.4626,,,30.865,25.1107,27.7536,,14.997
22571,1532862000,23.5912,29.9605,,,28.3281,25.5557,25.7394,,13.4064
22572,1532865600,26.1324,18.4384,,,19.8678,25.8717,18.6903,,18.2876
22573,1532869200,13.2612,17.8351,,,20.3319,18.7563,22.1192,,13.0958
22574,1532872800,20.2133,23.3298,,,23.9081,21.7081,16.1078,,13.956
22575,1532876400,19.0047,18.5197,,,22.9502,20.9819,26.2558,,18.6993
22576,1532880000,21.5768,20.0666,,,23.6619,24.8515,24.9687,,19.213
22577,1532883600,16.8457,20.8341,,,20.2409,22.9654,29.401,,17.2811
22578,1532887200,16.9283,18.9408,,,12.2751,22.1306,27.2438,,18.1116
22579,1532890800,21.7111,18.2739,,,21.7245,23.8873,22.0135,,11.9953
22580,1532894400,10.3584,14.2099,,,26.1358,22.3481,23.9501,,13.133
22581,1532898000,17.1969,16.0635,,,20.7871,23.5965,24.788,,18.0333
22582,1532901600,10.9163,10.8431,,,20.5981,24.6316,24.4381,,10.2756
22583,1532905200,15.947,14.8614,,,22.6183,23.7497,15.128,,11.6257
22584,1532847600,,21.7302,,,21.5252,24.6974,29.2855,,10.6619
22585,1532851200,,31.2463,,,22.3704,21.4447,19.9518,,15.3892
22586,1532908800,15.5544,12.6073,,,16.6613,21.7272,9.91686,,9.22407
22587,1532912400,18.3022,12.2796,,,24.4842,24.3509,15.3611,,11.0893
22588,1532916000,14.2322,10.5851,,,19.6355,24.2378,20.6641,,14.0786
22589,1532919600,12.5897,12.9636,,,17.391,27.0785,18.8439,,17.2942
22590,1532923200,12.3418,19.1985,,,23.1321,29.4787,17.4627,,20.4147
22591,1532926800,17.0729,17.3103,,,41.2317,27.9032,29.7747,,20.443
22592,1532930400,13.0546,20.7856,,,34.1502,37.0553,30.1923,,27.93
22593,1532934000,15.5957,24.1455,,,34.5618,33.78,33.6128,,24.1496
22594,1532937600,20.2339,17.8226,,,23.2875,37.0898,32.2588,,11.9466
22595,1532941200,17.5481,21.9078,,,20.953,39.856,28.4901,,18.3702
22596,1532944800,24.1903,22.1698,,,21.363,32.8526,29.627,,12.9214
22597,1532948400,22.4962,24.7556,31.9433,,33.8646,38.5895,32.2873,16.5192,17.5549
22598,1532952000,26.6488,39.545,29.2542,,30.9751,35.3324,36.5131,13.4181,16.3488
22599,1532955600,23.3019,16.9013,24.7708,,19.5375,26.5606,32.7921,16.94,11.9455
22600,1532959200,24.8618,18.3027,19.1475,,16.9858,20.4799,20.3382,13.8383,10.8841
22601,1532962800,8.36475,19.8069,16.0439,,7.83452,6.02934,16.1449,11.4606,4.84063
22602,1532966400,8.87815,17.2125,14.9253,,13.8265,10.9782,,10.7486,4.61731
22603,1532970000,12.0836,9.57209,22.2853,,24.6255,21.9255,22.6222,14.2428,5.14022
22604,1532984400,3.2669,16.8496,34.2709,,32.4204,45.5667,53.3685,19.3606,18.2633
22605,1532988000,15.6061,16.2006,34.6027,,29.7181,42.3314,39.728,19.5424,15.7595
22606,1532991600,7.88027,18.3968,33.4299,,,32.7362,51.1647,18.9481,16.5813
22607,1532973600,,25.0209,23.3356,,27.2906,34.2711,35.3883,15.5697,6.14863
22608,1532977200,,25.4944,26.5017,,35.9717,35.411,45.2675,17.7169,6.74929
22609,1532980800,,15.0962,28.7958,,33.1214,57.0396,20.7572,19.225,26.0455
22610,1532995200,16.6804,16.6742,33.1807,,,26.5906,36.5666,19.4248,11.8985
22611,1532998800,13.819,,32.7947,,,21.9396,28.3472,18.88,9.76751
22612,1533002400,17.4758,,33.4797,,,23.6285,27.4749,19.3814,11.1309
22613,1533006000,23.7978,,32.5163,,,21.467,20.5789,19.0871,14.9905
22614,1533009600,22.2793,,38.6891,,,28.165,22.9651,22.9295,11.1498
22615,1533013200,21.4529,,62.1497,,,34.2583,47.3389,36.3654,10.8003
22616,1533016800,21.8041,,60.8541,,,29.6931,48.6178,34.7273,22.9913
22617,1533020400,15.4718,,51.7259,,,31.5766,56.3193,29.1268,26.5633
22618,1533024000,20.6678,,61.0827,,,24.0701,80.9788,29.0516,14.8046
22619,1533027600,14.6351,,53.9489,,,22.3576,48.2158,25.7901,11.0132
22620,1533031200,20.8124,19.767,53.6907,,,20.6345,45.2033,24.4454,10.4067
22621,1533034800,17.2486,18.1009,47.818,,29.524,21.5477,37.6396,20.9562,6.86947
22622,1533038400,20.9467,16.9685,38.6447,,22.9935,26.5194,37.3965,18.1644,8.87446
22623,1533042000,16.5048,15.9444,40.8713,,36.1203,18.0441,45.8545,18.4473,5.43076
22624,1533045600,15.7094,17.8357,38.2854,,37.8914,21.7218,30.6053,17.5013,3
22625,1533049200,10.9059,13.3058,42.4363,,24.552,19.5692,25.6016,19.0062,3.39979
22626,1533052800,20.8744,16.4014,38.3096,,32.4715,13.9962,24.8997,16.984,6.06887
22627,1533056400,16.887,15.6236,34.5168,,53.7748,21.7939,26.0184,16.3631,8.39503
22628,1533060000,29.0041,26.7762,40.8254,,106.82,23.7602,39.681,15.8299,5.327
22629,1533063600,15.2342,21.2104,38.3168,,44.5711,23.6043,29.5357,17.5267,3
22630,1533067200,22.3516,15.6496,34.3373,,17.1472,11.5285,21.9433,21.3736,3
22631,1533070800,16.2259,23.2674,29.3107,,20.1336,12.952,22.8427,18.6914,3
22632,1533074400,6.10041,14.5257,33.3659,,21.9418,18.1058,20.1472,20.3277,3
22633,1533078000,8.05588,15.5491,34.3388,,16.2235,20.8503,19.7849,21.8643,3.37755
22634,1533081600,10.8073,17.8111,29.1204,,15.3692,35.1007,14.8829,18.1408,16.7698
22635,1533085200,15.7078,17.0702,28.1475,,14.8652,17.8608,18.6692,18.311,13.1137
22636,1533088800,13.2121,18.6008,30.719,,16.489,28.0749,15.5074,19.3239,7.51879
22637,1533092400,17.3524,19.5899,38.2987,,19.9142,17.1625,18.8174,23.6234,5.93944
22638,1533096000,20.7406,23.4154,46.5396,,17.2665,21.3402,30.2059,28.1597,8.90358
22639,1533099600,21.815,21.8891,54.1753,,31.2913,22.4001,32.9444,31.6766,15.9202
22640,1533103200,14.807,19.1697,49.456,,49.0879,25.5852,37.6609,28.659,12.6004
22641,1533106800,19.3192,24.1911,57.295,,34.8762,33.0465,41.9576,33.6606,17.8239
22642,1533110400,18.0382,31.1044,53.3708,,39.9448,27.2214,41.7709,31.9853,20.3465
22643,1533114000,15.9474,41.0992,55.1247,,42.2628,27.5074,39.431,30.7108,19.6129
22644,1533117600,20.7323,29.4056,57.0072,,46.1564,32.181,41.1422,28.7928,17.6927
22645,1533121200,18.4184,25.7239,49.8395,,32.626,34.6999,39.3188,21.4075,29.3752
22646,1533124800,13.0055,17.7621,43.9664,,36.5748,27.3228,39.6242,18.9169,12.0665
